ARTIST,SONG,MF CODE,TRACK
"Rodney Crowell","Even Cowgirls Get The Blues","SC8275","01"
"Rodney Crowell","Fate's Right Hand","TT235","01"
"Rodney Crowell","Fate's Right Hand","TT235-V2","01"
"Rodney Crowell","I Couldn't Leave You If I Tried","DK76","04"
"Rodney Crowell","I Couldn't Leave You If I Tried","DKA3042","02"
"Rodney Crowell","I Couldn't Leave You If I Tried","DKD3042","02"
"Rodney Crowell","I Couldn't Leave You If I Tried","DKG076","04"
"Rodney Crowell","I Couldn't Leave You If I Tried","DKK076","04"
"Rodney Crowell","I Couldn't Leave You If I Tried","DKM3042","02"
"Rodney Crowell","I Couldn't Leave You If I Tried","DKM905","--"
"Rodney Crowell","Let The Picture Paint Itself","SC8287","02"
"Rodney Crowell","Lovin' All Night","SC8130","04"
"Rodney Crowell","Old Pipeliner","SSK019","05"
"Rodney Crowell And Johnny Cas","I Walk The Line (Revisited)","SC3111","02"
"Rodney Crowell And R Cash","It's Such A Small World","SC8511","02"
"Rodney Crowell And Rosanne Ca","It's Such A Small World","DCK066","02"
"Rodney Redman","These Days","CB60241","02"
"Rodriguez Lalo","Ven Devorame Otra Vez","PKL503B","02"
"Rodriguez Lalo","Ven Devorame Otra Vez","WKL503B","02"
"Rodriguez Raulin","Arrancame La Vida","TZL326","05"
"Rodriguez Silvio","La Maza","TZL291","01"
"Rodriguez Silvio","Ojala","AVF69","04"
"Rodriguez Silvio","Ojala","TZL291","03"
"Rodriguez Silvio","Playa Giron","TZL291","04"
"Rodriguez Silvio","Sueno De Una Noche De Verano","TZL291","05"
"Rodriguez Silvio","Unicornio","TZL291","02"
"Rodriguez Tito","Inolvidable","TZL396","01"
"Rogelio Martinez","Amame","SC1537","04"
"Rogelio Martinez","Amame","SCL1537","04"
"Rogelio Martinez","Aqui Estoy Yo","SC1544","06"
"Rogelio Martinez","Aqui Estoy Yo","SCL1544","06"
"Rogelio Martinez","It's Ok","SC1558","04"
"Rogelio Martinez","It's Ok","SCL1558","04"
"Rogelio Martinez","Y Sigues Siendo Tu","SC1525","02"
"Rogelio Martinez","Y Sigues Siendo Tu","SC2278","02"
"Rogelio Martinez","Y Sigues Siendo Tu","SCL1525","02"
"Rogelio Martinez","Y Sigues Siendo Tu","SCL2278","02"
"Roger","I Want To Be Your Man","DK34","03"
"Roger","I Want To Be Your Man","DKG034","03"
"Roger","I Want To Be Your Man","DKK034","03"
"Roger And Gavin Greenaway","Family Ness (Tv Theme)","ZKH16","06"
"Roger Brown","Swing City","MM6174","02"
"Roger Daltry","Without Your Love","AMS1502","02"
"Roger Miller","Chug A Lug","ACD015","02"
"Roger Miller","Chug A Lug","CB90126","02"
"Roger Miller","Chug A Lug","CBSE4","--"
"Roger Miller","Chug A Lug","IMPK06","02"
"Roger Miller","Chug A Lug","JV0015","02"
"Roger Miller","Chug A Lug","MH1063","04"
"Roger Miller","Chug A Lug","MTS1029","--"
"Roger Miller","Chug A Lug","MTS1208","--"
"Roger Miller","Chug A Lug","NTPPS02","--"
"Roger Miller","Chug A Lug","NTPPS03","--"
"Roger Miller","Chug A Lug","SC8136","04"
"Roger Miller","Chug A Lug","SGB0041","05"
"Roger Miller","Chug A Lug","SGB2-041","05"
"Roger Miller","Chug A Lug","THMC-SCDG","--"
"Roger Miller","Dang Me","ACD015","01"
"Roger Miller","Dang Me","ASK28-V6-1","06"
"Roger Miller","Dang Me","ASK6009-3","06"
"Roger Miller","Dang Me","CB5084-01","01"
"Roger Miller","Dang Me","CB80095","03"
"Roger Miller","Dang Me","CB8510-12","03"
"Roger Miller","Dang Me","CB8527-12","03"
"Roger Miller","Dang Me","CB90126","03"
"Roger Miller","Dang Me","GEM10072","06"
"Roger Miller","Dang Me","JV0015","01"
"Roger Miller","Dang Me","MH1036","05"
"Roger Miller","Dang Me","NASH4014","02"
"Roger Miller","Dang Me","NS4014","02"
"Roger Miller","Dang Me","NTPPS02","--"
"Roger Miller","Dang Me","NTPPS03","--"
"Roger Miller","Dang Me","SCDIA072","06"
"Roger Miller","Dang Me","THMC-SCDG","--"
"Roger Miller","Dang Me","TT152","06"
"Roger Miller","Dang Me","TT238","05"
"Roger Miller","Dang Me","TT60P2","06"
"Roger Miller","Do Wacka Do","CBE06-03","01"
"Roger Miller","Do Wacka Do","CBE06R-03","01"
"Roger Miller","Do Wacka Do","CBSE6","--"
"Roger Miller","Engine Engine Number 9","CB90126","05"
"Roger Miller","Engine Engine Number Nine","CB60274","06"
"Roger Miller","Engine Number Nine","ACD015","04"
"Roger Miller","Engine Number Nine","CB60072","06"
"Roger Miller","Engine Number Nine","JV0015","04"
"Roger Miller","Engine Number Nine","SC8276","05"
"Roger Miller","England Swings","CBEP481-5","01"
"Roger Miller","Husbands And Wives","ACD015","06"
"Roger Miller","Husbands And Wives","CBEP481-6","01"
"Roger Miller","Husbands And Wives","JV0015","06"
"Roger Miller","Kansas City Star","ACD015","05"
"Roger Miller","Kansas City Star","JV0015","05"
"Roger Miller","Kansas City Star","SC8538","03"
"Roger Miller","King Of The Road","ACD015","03"
"Roger Miller","King Of The Road","AHM02","01"
"Roger Miller","King Of The Road","AH-MAXX18","01"
"Roger Miller","King Of The Road","AHVP02","01"
"Roger Miller","King Of The Road","BC40246","04"
"Roger Miller","King Of The Road","CB5006-02","04"
"Roger Miller","King Of The Road","CB80096","02"
"Roger Miller","King Of The Road","CB8510-13","02"
"Roger Miller","King Of The Road","CB8520-02","01"
"Roger Miller","King Of The Road","CB8527-13","02"
"Roger Miller","King Of The Road","CB8532-06","05"
"Roger Miller","King Of The Road","CB90126","01"
"Roger Miller","King Of The Road","CBD5006-02","04"
"Roger Miller","King Of The Road","CBPT002","01"
"Roger Miller","King Of The Road","CBSE1","--"
"Roger Miller","King Of The Road","CK033","05"
"Roger Miller","King Of The Road","CTFP104","06"
"Roger Miller","King Of The Road","DKM905","--"
"Roger Miller","King Of The Road","EKUS0003","02"
"Roger Miller","King Of The Road","EUR009","01"
"Roger Miller","King Of The Road","EX03","02"
"Roger Miller","King Of The Road","FH3105","06"
"Roger Miller","King Of The Road","FH9013","04"
"Roger Miller","King Of The Road","JC019","04"
"Roger Miller","King Of The Road","JV0015","03"
"Roger Miller","King Of The Road","MH1008","02"
"Roger Miller","King Of The Road","MHPK010","03"
"Roger Miller","King Of The Road","MHPK20-10","03"
"Roger Miller","King Of The Road","MKP2-2774","01"
"Roger Miller","King Of The Road","MKPD50755B","04"
"Roger Miller","King Of The Road","MM6094","04"
"Roger Miller","King Of The Road","MMHP303","04"
"Roger Miller","King Of The Road","MTS1208","--"
"Roger Miller","King Of The Road","NASH4014","01"
"Roger Miller","King Of The Road","NS4014","01"
"Roger Miller","King Of The Road","NTPPS02","--"
"Roger Miller","King Of The Road","NTPPS03","--"
"Roger Miller","King Of The Road","PI325","04"
"Roger Miller","King Of The Road","PKL301A","04"
"Roger Miller","King Of The Road","PKX07","01"
"Roger Miller","King Of The Road","PUK325","01"
"Roger Miller","King Of The Road","SC2092","03"
"Roger Miller","King Of The Road","SC2092-V2","03"
"Roger Miller","King Of The Road","SC272","03"
"Roger Miller","King Of The Road","SFY1006","05"
"Roger Miller","King Of The Road","SYB1052","05"
"Roger Miller","King Of The Road","THMC-SCDG","--"
"Roger Miller","King Of The Road","UTDVCD029","04"
"Roger Miller","King Of The Road","VSK60S7","01"
"Roger Miller","King Of The Road","VSKPH307","05"
"Roger Miller","King Of The Road","WKL301A","04"
"Roger Miller","King Of The Road","XPK07","01"
"Roger Miller","King Of The Road","ZMP3G09","--"
"Roger Miller","Little Green Apples","CBSE4","--"
"Roger Miller","One Dyin' And A Buryin'","CB90126","06"
"Roger Miller","You Can't Rollerskate In A Buffalo","CB90126","04"
"Roger Sanchez","Another Chance","KK008","02"
"Roger Troutman","I Want To Be Your Man","DKM910","--"
"Roger Whitaker","Don't Believe In Is Anymore","SFMW813","01"
"Roger Whitaker","Yellow Bird","LLS04A","05"
"Roger Whitaker","Yellow Bird","PR1701","02"
"Roger Whittaker","Blue Eyes Crying In The Rain","THMPL003","02"
"Roger Whittaker","Danny Boy","SYB1634","02"
"Roger Whittaker","Durham Town","THMPL003","03"
"Roger Whittaker","Holly And The Ivy","SYB1103","06"
"Roger Whittaker","Holly And The Ivy","SYB4447-4","06"
"Roger Whittaker","I Love You Because","THMPL003","05"
"Roger Whittaker","Last Farewell","SF077","03"
"Roger Whittaker","Last Farewell","THMPL003","01"
"Roger Whittaker","New World In The Morning","THMPL003","06"
"Roger Whittaker","There Goes My Everything","THMPL003","04"
"Roger Williams","Autumn Leaves","LEG169","03"
"Roger Williams","Born Free","ACD030","06"
"Roger Williams","Born Free","NTPPS01","--"
"Rogers Kenny","Lucille","FH3113","05"
"Rogers Kenny","Lucille","FH7121","01"
"Rogers Kenny","Reuben James","FH3113","06"
"Rogers Kenny","Reuben James","FH7121","02"
"Rogers Kenny","She Believes In Me","CAVS03","--"
"Rogers Kenny","Through The Years","CAVS03","--"
"Rogers/easton","We've Got Tonight","NTPPS02","--"
"Rogers/parton","Greatest Gift Of All","NTPPS01","--"
"Rogue Traders","Don't You Wanna Feel","SFKK20","03"
"Rogue Traders","Love Is A War","BHK004","05"
"Rogue Traders","Love Is A War","BIGHITS004","05"
"Rogue Traders","Voodoo Child","ACK030","04"
"Rogue Traders","Voodoo Child","CKA30","04"
"Rogue Traders","Voodoo Child","MF2069","04"
"Rogue Traders","Voodoo Child","SFHH03-9","04"
"Rogue Traders","Voodoo Child","SFKK04","04"
"Rogue Traders","Would You Raise Your Hands","SFKK45","01"
"Rojas Tito","Claro","TZL426","03"
"Rojas Tito","Es Mi Mujer","TZL426","02"
"Rojas Tito","Lloro","TZL426","05"
"Rojas Tito","Por Mujeres Como Tu","SC2197","05"
"Rojas Tito","Que Mas Tu Quieres De Mi","TZL426","06"
"Rojas Tito","Quiero Hacerte El Amor","TZL422","05"
"Rojas Tito","Sensual","TZL426","04"
"Rojas Tito","Siempre Sere","TZL426","01"
"Rojas Tito","Usted","TZL430","04"
"Rojas Tito And Tito Gomez","Dejala","TZL316","04"
"Rolando La Serie","Hola Soledad","TZBC2005","01"
"Rolando La Serie","Las Cuarenta","TZBC2008","03"
"Rolando Laserie","Amalia Batista","SCDG800-1","--"
"Rolando Laserie","Flores Negras","SCDG800-2","--"
"Rolando Laserie","Hola Soledad","SCDG800-5","--"
"Rolando Laserie","Hola Soledad","TZLP1091","02"
"Rolando Laserie","Las Cuarenta","SCDG800-1","--"
"Rolando Laserie","Lejania","SCDG800-5","--"
"Rolando Laserie","Me Has Dicho Que Si","SCDG800-2","--"
"Rolando Laserie","Negrura","SCDG800-4","--"
"Rolando Laserie","Sabor A Mi","SCDG800-2","--"
"Rolf Harris","Court Of King Caractacus","SFMW844","03"
"Rolf Harris","Jake The Peg","ACK003","05"
"Rolf Harris","Jake The Peg","CKA03","06"
"Rolf Harris","Tie Me Kangaroo Down","SF089","05"
"Rolf Harris","Tie Me Kangaroo Down Sport","DKM905","--"
"Rolf Harris","Tie Me Kangaroo Down Sport","DKM910","--"
"Rolf Harris","Tie Me Kangaroo Down Sport","SC8927","02"
"Rolf Harris","Two Little Boys","PKL309B","05"
"Rolf Harris","Two Little Boys","WKL309B","05"
"Rolf Harris","Two Little Boys","ZGY69","02"
"Rolf Harris","Two Little Boys","ZMP3G01","--"
"Rolf Harris","Two Little Boys","ZTP010","03"
"Roll Deep","Good Times","MRH068","04"
"Roll Deep","Good Times","SF292","06"
"Roll Deep","Green Light","EKI53","05"
"Roll Deep","Green Light","EZH086","05"
"Roll Deep","Green Light","MRH072","05"
"Roll Deep Feat Jodie Connor","Good Times","EZH084","01"
"Roll Deep Ft Jodie Connor","Good Times","EKI49","01"
"Rolling Stone","It's All Over Now","LEG120","04"
"Rolling Stones","19th Nervous Breakdown","NTPPS02","--"
"Rolling Stones","Ain't Too Proud To Beg","GEM10233","03"
"Rolling Stones","Ain't Too Proud To Beg","SC10233","03"
"Rolling Stones","Ain't Too Proud To Beg","SC8670","01"
"Rolling Stones","Ain't Too Proud To Beg","SCSAP233","03"
"Rolling Stones","Angie","AVDVD024","05"
"Rolling Stones","Angie","GEK310","01"
"Rolling Stones","Angie","GEM10202","02"
"Rolling Stones","Angie","LEG091","05"
"Rolling Stones","Angie","PT2006","04"
"Rolling Stones","Angie","RC6903","06"
"Rolling Stones","Angie","SC10202","02"
"Rolling Stones","Angie","SC8670","04"
"Rolling Stones","Angie","SCSAP202","02"
"Rolling Stones","Angie","SFWS146","01"
"Rolling Stones","Angie","TOS519","03"
"Rolling Stones","Angie","UKK3102","05"
"Rolling Stones","As Tears Go By","BS9217","02"
"Rolling Stones","As Tears Go By","GEM10125","03"
"Rolling Stones","As Tears Go By","KRD2005","04"
"Rolling Stones","As Tears Go By","LEG091","06"
"Rolling Stones","As Tears Go By","SCEMA125","03"
"Rolling Stones","As Tears Go By","SFWS146","02"
"Rolling Stones","As Tears Go By","TOS524","02"
"Rolling Stones","Beast Of Burden","GEM10038","03"
"Rolling Stones","Beast Of Burden","LEG120","06"
"Rolling Stones","Beast Of Burden","SCDIA038","03"
"Rolling Stones","Beast Of Burden","SFWS146","03"
"Rolling Stones","Biggest Mistake","STTW3116","06"
"Rolling Stones","Bitch","GEM10233","05"
"Rolling Stones","Bitch","SC10233","05"
"Rolling Stones","Bitch","SCSAP233","05"
"Rolling Stones","Bitch","SFWS146","04"
"Rolling Stones","Brown Sugar","DVD-70S","06"
"Rolling Stones","Brown Sugar","EK007","05"
"Rolling Stones","Brown Sugar","EZC0005","05"
"Rolling Stones","Brown Sugar","GEM10107","01"
"Rolling Stones","Brown Sugar","MRE18","04"
"Rolling Stones","Brown Sugar","MRE33","02"
"Rolling Stones","Brown Sugar","NTPPS02","--"
"Rolling Stones","Brown Sugar","PKX02","06"
"Rolling Stones","Brown Sugar","PT2006","02"
"Rolling Stones","Brown Sugar","SCEMA107","01"
"Rolling Stones","Brown Sugar","SFD701-4","01"
"Rolling Stones","Brown Sugar","SFDVDUL2","02"
"Rolling Stones","Brown Sugar","SFMW820","05"
"Rolling Stones","Brown Sugar","XPK02","06"
"Rolling Stones","Brown Sugar","ZDVD2004","06"
"Rolling Stones","Brown Sugar","ZDVD3003","05"
"Rolling Stones","Brown Sugar","ZMP3G02","--"
"Rolling Stones","Brown Sugar","ZTP012","03"
"Rolling Stones","Can't You Hear Me Knocking","DCK105","05"
"Rolling Stones","Carol","DKM910","--"
"Rolling Stones","Come On","ZPA055","03"
"Rolling Stones","Dance Little Sister","GEM10132","05"
"Rolling Stones","Dance Little Sister","SCEMA132","05"
"Rolling Stones","Dance Little Sister","THMR0505","01"
"Rolling Stones","Doom And Gloom","ZMP3G12","--"
"Rolling Stones","Doom And Gloom","ZPCP013","06"
"Rolling Stones","Emotional Rescue","SFWS146","05"
"Rolling Stones","Fool To Cry","STTW3044","01"
"Rolling Stones","Get Off My Cloud","SFWS146","06"
"Rolling Stones","Get Off Of My Cloud","BS9217","06"
"Rolling Stones","Get Off Of My Cloud","NTPPS02","--"
"Rolling Stones","Get Off Of My Cloud","SC8964","02"
"Rolling Stones","Gimmie Shelter","LEG120","01"
"Rolling Stones","Gimmie Shelter","US03","06"
"Rolling Stones","Harlem Shuffle","BS9217","03"
"Rolling Stones","Harlem Shuffle","DK21","04"
"Rolling Stones","Harlem Shuffle","DKG021","04"
"Rolling Stones","Harlem Shuffle","DKK021","04"
"Rolling Stones","Harlem Shuffle","DKM910","--"
"Rolling Stones","Harlem Shuffle","PKL022A","03"
"Rolling Stones","Harlem Shuffle","PT2006","05"
"Rolling Stones","Harlem Shuffle","WKL022A","03"
"Rolling Stones","Heart Of Stone","HC004","05"
"Rolling Stones","Honky Tonk Woman","CBE09-12","05"
"Rolling Stones","Honky Tonk Woman","FIK012","01"
"Rolling Stones","Honky Tonk Woman","KJ-PRO22","05"
"Rolling Stones","Honky Tonk Woman","MRE33","05"
"Rolling Stones","Honky Tonk Woman","PLAT2711","01"
"Rolling Stones","Honky Tonk Woman","STTW1183-2","06"
"Rolling Stones","Honky Tonk Woman","STTW1199","06"
"Rolling Stones","Honky Tonk Woman","STTW3045","05"
"Rolling Stones","Honky Tonk Woman","THMFB04","06"
"Rolling Stones","Honky Tonk Woman","UKK3102","02"
"Rolling Stones","Honky Tonk Women","NTPPS02","--"
"Rolling Stones","Honky Tonk Women","SFWS014","06"
"Rolling Stones","Honky Tonk Women","STTW1215","06"
"Rolling Stones","Honky Tonk Women","TOS520","02"
"Rolling Stones","Honky Tonk Women","ZLPV3-3","03"
"Rolling Stones","Honky Tonk Women","ZMP3G01","--"
"Rolling Stones","I Can't Get No Satisfaction","100HIT60-3","06"
"Rolling Stones","I Can't Get No Satisfaction","AVDVD019","01"
"Rolling Stones","I Can't Get No Satisfaction","AVDVD047","02"
"Rolling Stones","I Can't Get No Satisfaction","BS9217","05"
"Rolling Stones","I Can't Get No Satisfaction","DMG10051-3","06"
"Rolling Stones","I Can't Get No Satisfaction","GEM10030","01"
"Rolling Stones","I Can't Get No Satisfaction","HK-WGH","05"
"Rolling Stones","I Can't Get No Satisfaction","KC001","05"
"Rolling Stones","I Can't Get No Satisfaction","LEG078","02"
"Rolling Stones","I Can't Get No Satisfaction","LEG091","01"
"Rolling Stones","I Can't Get No Satisfaction","MRE33","04"
"Rolling Stones","I Can't Get No Satisfaction","PLAT2711","06"
"Rolling Stones","I Can't Get No Satisfaction","PT2006","01"
"Rolling Stones","I Can't Get No Satisfaction","SCDIA030","01"
"Rolling Stones","I Can't Get No Satisfaction","SFMW856","06"
"Rolling Stones","I Can't Get No Satisfaction","STTW1162","05"
"Rolling Stones","I Can't Get No Satisfaction","THMFB02","03"
"Rolling Stones","I Can't Get No Satisfaction","UKK3103","02"
"Rolling Stones","I Can't Get No Satisfaction","VSUKC1-15","03"
"Rolling Stones","I Can't Get No Satisfaction","ZGY65","04"
"Rolling Stones","I Just Wanna Make Love To You","BS4417","02"
"Rolling Stones","I Just Wanna Make Love To You","NT016","04"
"Rolling Stones","I Just Wanna Make Love To You","NT1016","04"
"Rolling Stones","I Just Wanna Make Love To You","NTV016","05"
"Rolling Stones","I Just Wanna Make Love To You","NU2016","04"
"Rolling Stones","I Just Wanna Make Love To You","PH008","02"
"Rolling Stones","It;s All Over Now","SFDVDUL1","03"
"Rolling Stones","It's All Over Now","EZC0116","01"
"Rolling Stones","It's All Over Now","ZKL008","06"
"Rolling Stones","It's All Over Now","ZPA055","04"
"Rolling Stones","It's Only Rock And Roll","BS9217","01"
"Rolling Stones","It's Only Rock And Roll","PT2006","06"
"Rolling Stones","Jumpin' Jack Flash","EZC0103","04"
"Rolling Stones","Jumpin' Jack Flash","MPK11","04"
"Rolling Stones","Jumpin' Jack Flash","NTPPS02","--"
"Rolling Stones","Jumpin' Jack Flash","SFWS014","03"
"Rolling Stones","Jumpin' Jack Flash","VSK60S7","03"
"Rolling Stones","Jumpin' Jack Flash","ZGY68","06"
"Rolling Stones","Jumping Jack Flash","AVDVD047","06"
"Rolling Stones","Jumping Jack Flash","MRE40","03"
"Rolling Stones","Jumping Jack Flash","UKK3101","05"
"Rolling Stones","Jumping Jack Flash","ZMP3G01","--"
"Rolling Stones","Last Time","SFWS014","04"
"Rolling Stones","Let It Bleed","DG011","05"
"Rolling Stones","Let It Bleed","LEG120","02"
"Rolling Stones","Let's Spend The Night Together","TOS525","04"
"Rolling Stones","Little Queenie","DK83","04"
"Rolling Stones","Little Queenie","DKE2022","06"
"Rolling Stones","Little Queenie","DKF2022","06"
"Rolling Stones","Little Queenie","DKG083","04"
"Rolling Stones","Little Queenie","DKK083","04"
"Rolling Stones","Little Queenie","DKM2022","06"
"Rolling Stones","Little Queenie","DKM905","--"
"Rolling Stones","Little Red Rooster","BS4417","01"
"Rolling Stones","Little Red Rooster","DKM910","--"
"Rolling Stones","Little Red Rooster","NT016","03"
"Rolling Stones","Little Red Rooster","NT1016","03"
"Rolling Stones","Little Red Rooster","NTV016","04"
"Rolling Stones","Little Red Rooster","NU2016","03"
"Rolling Stones","Little Red Rooster","PH008","01"
"Rolling Stones","Little Red Rooster","ZPA055","05"
"Rolling Stones","Love Is Strong","SC8238","02"
"Rolling Stones","Mercy Mercy","DCK182","01"
"Rolling Stones","Miss You","SC8670","05"
"Rolling Stones","Miss You","SFWS014","05"
"Rolling Stones","Miss You","UKK3103","05"
"Rolling Stones","Mixed Emotions","GEM10126","05"
"Rolling Stones","Mixed Emotions","SCEMA126","05"
"Rolling Stones","Mothers Little Helper","SFGD032","03"
"Rolling Stones","Mother's Little Helper","NTPPS02","--"
"Rolling Stones","Not Fade Away","DKE2007","06"
